	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
107932	9.4622242764722	-0.493028032479588	-0.465754722312766	0.0272733101668212	0	0	0	0.957530352565234	0.962961490712706	0.999394684417799	0	0	0	107932	Chd4	chr6
110109	5.96477698154806	-0.0403621496414601	0.599174472399072	0.639536622040532	0	0	0	0.994498347062017	0.835392708977223	0.821664207349778	0	0	0	110109	Nop2	chr6
320678	-0.105148707864931	2.67006416784629	3.36975953030361	0.69969536245732	1.91039546065471	2.69646850829502	0	0.0538310124586648	0.0182054205852734	0.678876264375467	1	1	0	320678	Iffo1	chr6
14433	2.41785002979505	0.143009788966086	1.15020728617895	1.00719749721286	0	0.278558412761532	0.0136004732906652	0.960345473023901	0.398060282883266	0.49894057663539	0	0	0	14433	Gapdh	chr6
68298	5.1118426510826	0.806467403510253	1.7314269491992	0.924959545688951	0	1.36743540572036	0	0.643877244322493	0.110180607879773	0.559203174585247	0	1	0	68298	Ncapd2	chr6
66493	4.4265316341769	0.618419950929851	0.399352116412114	-0.219067834517737	0	0	0	0.904560812074692	0.974486451055533	0.991354538193584	0	0	0	66493	Mrpl51	chr6
22317	3.47850879763981	0.586720747880269	1.18799520156024	0.601274453679974	0	0.263181827448017	0	0.74240144617399	0.410872496527147	0.736607520506565	0	0	0	22317	Vamp1	chr6
213233	4.35358201377015	-0.0686078860095245	-0.0897260966191018	-0.0211182106095773	0	0	0	0.993603850179519	0.992158589702392	0.998390923009432	0	0	0	213233	Tapbpl	chr6
78668	0.751245360128371	0.268506741378743	0.973743457559848	0.705236716181105	0	0	0	0.879622944242873	0.550586101743693	0.675629717579879	0	0	0	78668	E130112N10Rik	chr6
21940	0.391750545641034	0.825803240496355	1.20426381528679	0.378460574790435	0	0.241985677510364	0	0.614380275312741	0.427464227989316	0.832311277783718	0	0	0	21940	Cd27	chr6
73870	-1.614576573998	-2.47584059276143	-2.66320829759653	-0.187367704835096	-1.33457399312455	-1.52910295762252	0	0.123604608705062	0.0945166399249294	0.916301226666244	-1	-1	0	73870	4930417O13Rik	chr6
17000	6.3159016958288	0.241537683272619	-0.338340821502724	-0.579878504775343	0	0	0	0.996605892905334	0.993558751776605	0.970509707834185	0	0	0	17000	Ltbr	chr6
20276	5.45843860696038	-0.0666671349757477	-3.09700681629495	-3.0303396813192	0	-2.01650419677616	-2.12448701618742	0.970170153268328	0.0476068308720035	0.0404084092489261	0	-1	-1	20276	Scnn1a	chr6
21937	7.3130959386507	-0.301975294688794	-0.479404412610665	-0.177429117921871	0	0	0	0.937770353839754	0.875933632378184	0.972299603263611	0	0	0	21937	Tnfrsf1a	chr6
213522	4.98685033534474	-1.14066483062213	-1.85073864776166	-0.71007381713953	-0.158334420324333	-0.975196620476806	0	0.464983329329853	0.190772807692539	0.67345412717831	0	-1	0	213522	Plekhg6	chr6
12527	9.47938238124256	-0.369427232743792	-1.0826296543635	-0.713202421619703	0	-0.289139733207571	0	0.969811131459059	0.391032035996344	0.840909529052832	0	0	0	12527	Cd9	chr6
22371	3.73571350549776	-4.31350030929529	-6.31639305779639	-2.0028927485011	-1.71279365033766	-2.7829547003972	-0.85156028300902	0.0836683882196121	0.0191742402895446	0.23378624376832	-1	-1	-1	22371	Vwf	chr6
16485	-1.69840229319295	1.11997016003902	0.665156971364001	-0.454813188675022	0.0778299030276709	0	0	0.57824359821058	0.736317919159985	0.818612073702613	0	0	0	16485	Kcna1	chr6
16494	-2.23086908969107	1.33156646574276	4.74290206617535	3.41133560043259	0.188540889105537	2.05117273792666	1.32539244825682	0.543755067466014	0.0513756982155869	0.140491383920218	0	1	1	16494	Kcna6	chr6
66108	6.12941571992743	0.238091523675553	-0.118126691657418	-0.35621821533297	0	0	0	0.994428127184478	0.997878447688654	0.990697561092013	0	0	0	66108	Ndufa9	chr6
19362	1.12433808094613	1.71555321505825	2.51622079972488	0.800667584666633	0.72655191284524	1.53217875634779	0	0.262586109136288	0.0926780071347477	0.636488616422062	0	1	0	19362	Rad51ap1	chr6
28040	3.13467427466897	1.34051269866467	1.07700939122657	-0.263503307438101	0.76005592047879	0.181066339397132	0	0.238253007911448	0.43222583827661	0.939015546270922	1	0	0	28040	D6Wsu163e	chr6
319801	2.25883886444554	2.16690883912762	1.07247450329792	-1.09443433582969	1.68073446840605	0.116351626340754	-0.138099176819963	0.0725278787294426	0.462921578569614	0.457699581445525	1	0	0	319801	Tigar	chr6
100861633	0.414815360657067	2.71011026605364	5.46945461655382	2.75934435050018	1.19623537328522	2.94229331675345	1.12405680493964	0.157055551275864	0.0146740002184954	0.176739704617447	1	1	1	100861633	NA	NA
12444	4.22123324059854	2.63290328212534	5.87964948140292	3.24674619927758	1.16805157149503	3.35376086373632	1.45868591343236	0.162163457087004	0.00860220745249634	0.112144308648926	1	1	1	12444	Ccnd2	chr6
77558	-3.82892166094664	1.28831129127723	3.60803988185526	2.31972859057803	0.199780254179498	1.77805613352462	0.92040490890918	0.50485334491604	0.0711967453664647	0.224658063918326	0	1	1	77558	9330179D12Rik	chr6
101187	2.86985199978745	0.975677870516697	0.401026992467201	-0.574650878049496	0	0	0	0.524910652279477	0.850367236883845	0.760863213757581	0	0	0	101187	Parp11	chr6
68498	0.0690741331609863	3.70378337576475	4.3344808581163	0.630697482351547	0.9963248328549	1.21410193153168	0	0.243745960003272	0.183197027587456	0.850296640774546	1	1	0	68498	Tspan11	chr6
109246	6.93556578123879	0.718442066099278	-1.31040920915241	-2.02885127525169	0	-0.832517210588592	-2.93442137704715	0.765441147645445	0.218163248095296	0.0124506628394394	0	-1	-1	109246	Tspan9	chr6
330427	-0.266114541774463	0.115105550582302	-0.340102684866801	-0.455208235449103	0	0	0	0.951976828286109	0.856658230686531	0.807305134349694	0	0	0	330427	9330102E08Rik	chr6
21679	3.12947852059787	0.719202032637201	0.593688276333017	-0.125513756304184	0	0	0	0.681570440755534	0.73356593155924	0.944155903119733	0	0	0	21679	Tead4	chr6
22158	4.86046711618356	0.800586116873026	1.25056009327656	0.449973976403533	0	0.543264219350968	0	0.662131246381048	0.304065021779052	0.870949571796358	0	0	0	22158	Tulp3	chr6
72440	4.02629337663144	0.494908048506524	0.373691821621733	-0.121216226884791	0	0	0	0.890479132335134	0.937952458131364	0.984989011803052	0	0	0	72440	Rhno1	chr6
14235	4.2766822648006	1.00260200692976	2.14614003176898	1.14353802483922	0.00409263896857342	1.75143156337412	0.218355216354672	0.50775962756118	0.0654396884420636	0.425117439409637	0	1	0	14235	Foxm1	chr6
60345	1.45651941801356	-0.897266565367547	-0.155192363909633	0.742074201457914	0	0	0	0.57976134270385	0.931462021152804	0.656319110891681	0	0	0	60345	Nrip2	chr6
101142	4.40525330953366	-0.418925949676319	-0.444414963914372	-0.0254890142380528	0	0	0	0.881350259356614	0.873308994978284	0.995111709061539	0	0	0	101142	Itfg2	chr6
14228	7.51775790269217	-0.134563402656252	-0.153540355149004	-0.0189769524927517	0	0	0	0.976397934885535	0.972549683628414	0.997369105638152	0	0	0	14228	Fkbp4	chr6
791299	2.1455211496635	0.216470599293896	0.286971087069822	0.0705004877759259	0	0	0	0.95971192752232	0.945065769966166	0.989135723066171	0	0	0	791299	Gm10069	chr6
11287	-1.6104619119159	-0.765110648593273	-0.544095255090572	0.2210153935027	0	0	0	0.652286649592154	0.753718270767667	0.901242146620773	0	0	0	11287	Pzp	chr6
17057	-3.60388461167016	2.2141915828706	4.48389322279616	2.26970163992555	0.582481206906372	1.53795073638535	0.557377830531786	0.376207263256444	0.111413194875911	0.397828930866041	0	1	0	17057	Klrb1a	chr6
70809	-1.63251462294844	-1.45063683082742	-0.406355694084979	1.04428113674244	-0.370712082960509	0	0.0399075068408289	0.40567518121978	0.825082616174464	0.541119747558028	0	0	0	70809	Clec2g	chr6
408064	3.36343094570671	-1.45730758559738	-0.0177663214347099	1.43954126416267	-0.376281046827036	0	0.396198302075801	0.403336199189261	0.9924056364187	0.386652432930036	0	0	0	408064	BC064078	chr6
232409	-0.656318526235257	0.053783713810849	2.04353490628041	1.98975119246956	0	2.01275047661728	1.98778460144013	0.9878151604642	0.0448165293129419	0.0463549050801049	0	1	1	232409	Clec2e	chr6
93694	4.53456915322736	-0.411583377313518	0.246133717756782	0.6577170950703	0	0	0	0.975441050725819	0.990498300288101	0.905589898060879	0	0	0	93694	Clec2d	chr6
76432	1.05319260999074	-0.460707272916718	0.0637738126040115	0.52448108552073	0	0	0	0.850488777805882	0.983048710991925	0.829946238886435	0	0	0	76432	2310001H17Rik	chr6
243653	-2.53465185577051	-0.191388763010075	0.428898054408182	0.620286817418257	0	0	0	0.930370434949896	0.845256454216692	0.772089772413466	0	0	0	243653	Clec1a	chr6
108078	-0.268781220457659	1.75353913167674	0.326343962898529	-1.42719516877821	0.390362695981364	0	-0.23903229457276	0.455351912603138	0.882410116739237	0.519955605479654	0	0	0	108078	Olr1	chr6
57436	6.07591455620936	-0.114646311288329	0.119658055280727	0.234304366569056	0	0	0	0.991269223470154	0.990869624525485	0.98347571166672	0	0	0	57436	Gabarapl1	chr6
66441	2.35723696398347	0.904019740893738	0.800883341168143	-0.103136399725595	0	0	0	0.568942845115564	0.633275170680573	0.962821797373432	0	0	0	66441	Magohb	chr6
243659	-0.0788341118535565	1.42476274727816	0.417044521749393	-1.00771822552877	0.30413637495638	0	-0.00573166577837572	0.450941855981326	0.823598160255242	0.590013012139766	0	0	0	243659	Styk1	chr6
56449	7.72882172489619	0.400580603569961	0.506662866198059	0.106082262628099	0	0	0	0.982359423607425	0.965249237528342	0.998548261974994	0	0	0	56449	Ybx3	chr6
381820	5.83539353495642	0.141765145754007	0.461369592350486	0.31960444659648	0	0	0	0.980539639457071	0.903987340091416	0.95368023901185	0	0	0	381820	Smim10l1	chr6
100502708	-0.193711718588074	-0.660672402294242	-0.561404607426981	0.0992677948672614	0	0	0	0.723241060904278	0.7790600019806	0.970879531549548	0	0	0	100502708	NA	NA
14011	7.71900017770545	-1.10001213395473	-1.07905665385669	0.0209554800980474	-0.29648027240045	-0.232504760885042	0	0.388548695449209	0.412139663011152	0.998362727074236	0	0	0	14011	Etv6	chr6
66813	3.15442862591035	-3.29983294560506	-5.73990410683057	-2.44007116122551	-1.86188598057749	-3.94149197864731	-1.75685351678336	0.0609878117064034	0.0040679170791459	0.0662180466167488	-1	-1	-1	66813	Bcl2l14	chr6
16974	7.5458143671882	-0.115662532067581	0.0845355292767538	0.200198061344334	0	0	0	0.997254511117933	0.998036960606286	0.996110113236682	0	0	0	16974	Lrp6	chr6
67729	4.3908459943281	-1.07758283357982	-2.18511301234449	-1.10753017876468	-0.0734523237459957	-1.1412948424136	-0.119016410443295	0.519184203627898	0.158100288312356	0.482770048703656	0	-1	0	67729	Mansc1	chr6
67774	2.80364253940166	-0.316250248715265	-0.540052894653968	-0.223802645938703	0	0	0	0.889324635304381	0.793566545896104	0.931395601167406	0	0	0	67774	Borcs5	chr6
70686	7.49475175614924	-0.940021354762808	-1.75783903535148	-0.817817680588668	0	-1.59819456468274	0	0.552117167089735	0.0799519738250939	0.655042759833411	0	-1	0	70686	Dusp16	chr6
232430	4.09883853758016	-0.0033611464242389	-1.375771399337	-1.37241025291276	0	-0.714864261701561	-0.730517839211752	0.998948580405032	0.251998930881681	0.247267231548217	0	0	-1	232430	Crebl2	chr6
14760	1.83830226837996	-0.650802848660622	-0.386023894787997	0.264778953872626	0	0	0	0.747881155907399	0.880733787794636	0.932668642852995	0	0	0	14760	Gpr19	chr6
72813	-0.254831874106723	0.0545050942309502	-0.0345668258868201	-0.0890719201177702	0	0	0	0.986567186582284	0.991805816850701	0.980321912659298	0	0	0	72813	2810454H06Rik	chr6
12576	5.93706322682449	0.74233001603758	0.540426466925999	-0.201903549111581	0	0	0	0.83761073777162	0.949572043955597	0.995098294746058	0	0	0	12576	Cdkn1b	chr6
381822	0.566587220550625	0.447160672687758	1.53515988558224	1.08799921289448	0	0.678717466931029	0.113967891575221	0.80352435618626	0.269339668150309	0.473329757860353	0	0	0	381822	Lockd	chr6
381823	2.1023992665535	-1.04302908438232	-0.671064711313557	0.371964373068764	-0.0231384666399552	0	0	0.647268088145883	0.766552832925236	0.864271107096736	0	0	0	381823	Apold1	chr6
67755	5.9487825235553	0.1229519859176	0.195015461549297	0.0720634756316967	0	0	0	0.994129314124785	0.989916528091385	0.997410650370725	0	0	0	67755	Ddx47	chr6
232431	6.01989037714987	-1.29317901180501	-1.25571565295438	0.0374633588506281	-0.747879623981235	-0.652526577541094	0	0.241270772986877	0.269118243569306	0.995638745022996	-1	0	0	232431	Gprc5a	chr6
15199	3.95419724429766	-0.337798417520361	0.196544373769775	0.534342791290135	0	0	0	0.87677496358052	0.930495579905357	0.793944020827094	0	0	0	15199	Hebp1	chr6
74525	5.15641254850992	-0.826929589006656	-1.01757260385047	-0.19064301484381	0	-0.019453838092688	0	0.61710682053634	0.525035996259157	0.916810189053486	0	0	0	74525	Fam234b	chr6
76400	-2.94011119671007	1.00403229153233	2.09554555439035	1.09151326285803	0.00233524110043199	0.614225826335144	0.0518803803539584	0.643121084912558	0.345899677036797	0.619454456316649	0	0	0	76400	Pbp2	chr6
13730	9.51294988845687	-0.365682446791864	-1.62405842993701	-1.25837598314515	0	-0.927626793812964	-0.412548967306013	0.856905604327273	0.197590987863313	0.352052133541188	0	-1	0	13730	Emp1	chr6
100861780	-1.38977637892275	-2.21391898340321	-2.17931784873229	0.0346011346709233	-0.91213127185839	-0.892493007347199	0	0.22290201473078	0.228046170182383	0.984713886251491	-1	-1	0	100861780	NA	NA
668137	1.74645389868426	-0.00238506172828812	-0.172775154266901	-0.170390092538613	0	0	0	0.999537827087431	0.966251925865757	0.96974048557003	0	0	0	668137	Eif4a3l1	chr6
54343	5.93345258966452	0.280739329115169	0.223815625533093	-0.0569237035820764	0	0	0	0.982537110725381	0.98790590076017	0.997989527632625	0	0	0	54343	Atf7ip	chr6
66857	0.63814209899601	0.692687675272624	1.24241213707725	0.549724461804625	0	0.118511050702773	0	0.777314235816037	0.611295872616792	0.819818701960271	0	0	0	66857	Plbd1	chr6
232440	5.43282520505585	0.102704864750473	-0.740496947196256	-0.843201811946729	0	0	0	0.991934753458607	0.783878921421746	0.693851560072803	0	0	0	232440	H2aj	chr6
60321	6.55857204105648	0.0239205419967625	-0.206895460242166	-0.230816002238929	0	0	0	0.999582107724604	0.995450525047362	0.995970194987214	0	0	0	60321	Wbp11	chr6
109978	0.192178776941824	0.0583228052369358	3.57937391577159	3.52105111053465	0	1.14896054077124	1.14962809517544	0.981106074331492	0.188923528056602	0.187501723852237	0	1	1	109978	Art4	chr6
17313	4.91306457106403	1.2578644202428	3.27026496409552	2.01240054385272	0.28425315287322	2.36068691892674	1.05330305436196	0.415429298135415	0.0291537717754966	0.175047823291929	0	1	1	17313	Mgp	chr6
11857	2.12476404512891	1.18100774499681	3.34861543324934	2.16760768825253	0.189672479043289	2.3072094043801	1.11893929000874	0.45798982223972	0.0316743675977259	0.162914632959996	0	1	1	11857	Arhgdib	chr6
232441	2.80165529024866	0.0493994955633821	0.227166776068902	0.177767280505519	0	0	0	0.98059135180168	0.908808835676739	0.930140402475662	0	0	0	232441	Rerg	chr6
13860	6.36257210171415	0.885966398839972	-0.557828678191018	-1.44379507703099	0	0	-0.711925184188071	0.579561696579414	0.768026241445768	0.25461762433844	0	0	0	13860	Eps8	chr6
20901	7.51914673884809	-0.00889588745765568	0.13780718335907	0.146703070816725	0	0	0	0.999804634410508	0.996621024738787	0.99745732003441	0	0	0	20901	Strap	chr6
232449	4.10148619453411	0.330911848812059	0.063692545816739	-0.26721930299532	0	0	0	0.950712039015553	0.993464316389357	0.967846059213563	0	0	0	232449	Dera	chr6
277898	-1.59622693176643	-1.16176855577397	-0.584295060344055	0.57747349542992	-0.107417804508365	0	0	0.558431568099217	0.769297450936163	0.757752742725653	0	0	0	277898	Slc15a5	chr6
56615	7.53289337978214	-1.22530491369131	-0.492478311225751	0.732826602465558	-0.234713999086576	0	0	0.43980655724554	0.77676973869161	0.66203916130632	0	0	0	56615	Mgst1	chr6
18705	1.43802074005956	-4.13387014595373	-7.12379596569848	-2.98992581974474	-2.34543690338402	-4.79805014192646	-2.38179928169136	0.0316935419810147	0.00162496959439753	0.027764945107238	-1	-1	-1	18705	Pik3c2g	chr6
109135	5.76724185913726	-0.481525946245298	-0.241707461983019	0.239818484262279	0	0	0	0.961192692551069	0.990762697744101	0.992983946729184	0	0	0	109135	Plekha5	chr6
11569	6.88560167001425	-0.564966542617351	0.430944068473074	0.995910611090425	0	0	0	0.865887442094607	0.920946587817925	0.505080685741639	0	0	0	11569	Aebp2	chr6
54611	0.821603821265769	0.0795280265274351	2.17914879219301	2.09962076566557	0	0.796461042722997	0.765379393880935	0.967285484976127	0.264097126551909	0.272084401786611	0	0	0	54611	Pde3a	chr6
28254	-1.76227793897017	-0.503746730913004	-4.27978960586804	-3.77604287495503	0	-2.62218306305567	-2.37048262781152	0.796278018624754	0.0214381818239317	0.0297843344792348	0	-1	-1	28254	Slco1a6	chr6
108096	3.0159663918213	-1.45124374005628	-0.686325836114061	0.764917903942216	-0.328733674746489	0	0	0.437626266512623	0.714364655221412	0.667680639462863	0	0	0	108096	Slco1a5	chr6
232491	3.81503369461123	-0.220406153010472	-0.525453057724859	-0.305046904714387	0	0	0	0.969109332886955	0.887727893563848	0.961216252083711	0	0	0	232491	Pyroxd1	chr6
19691	3.69823862825569	0.558417887563683	0.123626937653617	-0.434790949910066	0	0	0	0.78035974796411	0.962408062203343	0.846431716189353	0	0	0	19691	Recql	chr6
66964	5.49473861670979	0.401740960336727	0.495856510122834	0.0941155497861068	0	0	0	0.966161582409603	0.94521529490438	0.996321648316587	0	0	0	66964	Golt1b	chr6
16832	4.11671061922427	-1.58247082570184	0.286844118958281	1.86931494466012	-0.835079534013196	0	1.28482811096637	0.221788314796377	0.878995786439158	0.12456850825224	-1	0	1	16832	Ldhb	chr6
16523	-1.47332444391996	-0.756852193209923	0.0161924711366785	0.773044664346602	0	0	0	0.673024542813799	0.992958294620874	0.658742345053757	0	0	0	16523	Kcnj8	chr6
20928	0.884982771934377	-0.987452056502745	-0.147470524146055	0.83998153235669	0	0	0	0.568858165832425	0.935025106180152	0.62336836201091	0	0	0	20928	Abcc9	chr6
12764	5.19122681593879	-0.107460008597146	0.0830756767421077	0.190535685339253	0	0	0	0.954289795039457	0.964746440615803	0.921149938287921	0	0	0	12764	Cmas	chr6
74741	5.22201799328533	-0.423956864829201	-0.548333233216819	-0.124376368387618	0	0	0	0.958822730404353	0.924082023843131	0.995110384999687	0	0	0	74741	C2cd5	chr6
75320	7.73878815054855	-0.820058574944752	-0.160298724237725	0.659759850707027	0	0	0	0.670454229567885	0.975231454473503	0.808864416149491	0	0	0	75320	Etnk1	chr6
20678	3.36580506723062	-1.44238201870402	0.317652907528069	1.76003492623209	-0.823900344793947	0	1.43720675356989	0.221826023354064	0.887952285868202	0.100150083955755	-1	0	1	20678	Sox5	chr6
12035	1.51537002890986	1.96782280905516	6.64544103054192	4.67761822148677	0.675301602228044	3.19579657071152	2.05286486711479	0.30265115437397	0.0110106873225846	0.0510098443165411	0	1	1	12035	Bcat1	chr6
16970	-1.90128907651408	0.168952917369166	0.753060388986365	0.584107471617199	0	0	0	0.925402914067081	0.668984724569482	0.740360363829073	0	0	0	16970	Lrmp	chr6
320662	-0.141320492527897	-0.683739187214258	-0.589219930630367	0.0945192565838914	0	0	0	0.707165681212719	0.762749481940185	0.971337288922928	0	0	0	320662	Casc1	chr6
67636	4.21213781664381	0.389688681710882	-0.26695861081516	-0.656647292526042	0	0	0	0.968586636441411	0.987132769324913	0.886887719990053	0	0	0	67636	Etfrf1	chr6
16653	6.3735537147496	-0.231269546854096	-0.233401691977964	-0.00213214512386806	0	0	0	0.95838076046153	0.958014063925561	0.999713955835831	0	0	0	16653	Kras	chr6
100039495	-0.907925338431429	0.171225260053818	-0.368779346631311	-0.540004606685129	0	0	0	0.925992382909348	0.839500579384918	0.760851291099989	0	0	0	100039495	Gm15706	chr6
74071	-1.73705277757618	1.13615900643741	-0.00631616814828861	-1.1424751745857	0.138227950169739	0	-0.154072420535369	0.482797113175116	0.997186371943739	0.470105247726878	0	0	0	74071	Lmntd1	chr6
71323	4.09046264473786	0.114366991735521	0.264532779702177	0.150165787966656	0	0	0	0.983622639034188	0.959230331655062	0.980094743867853	0	0	0	71323	Rassf8	chr6
79362	7.0387978997692	-0.9255722785609	-1.42974984307948	-0.504177564518583	0	-0.457086103625172	0	0.571079335171201	0.351441345981542	0.771724722564544	0	0	0	79362	Bhlhe41	chr6
16651	4.60138817867524	0.836733369280503	0.577069974598553	-0.25966339468195	0	0	0	0.606997430590322	0.751247417641022	0.895924246240593	0	0	0	16651	Sspn	chr6
16439	6.39044016021808	-0.903564413781226	-0.30522684353216	0.598337570249066	0	0	0	0.585156399840317	0.929834805894626	0.820915238395082	0	0	0	16439	Itpr2	chr6
71177	6.1280969486583	-0.294440349953916	0.398641497023416	0.693081846977332	0	0	0	0.976751161198538	0.958900061580235	0.845599073549415	0	0	0	71177	Ints13	chr6
67529	6.25491596713999	0.291840037835398	0.305228479179113	0.0133884413437153	0	0	0	0.991962086150561	0.991339743804057	0.999827617509131	0	0	0	67529	Fgfr1op2	chr6
67623	5.348060022155	0.118191445086193	0.175609371396313	0.0574179263101202	0	0	0	0.975088824396046	0.962966528776029	0.98935045141366	0	0	0	67623	Tm7sf3	chr6
108098	4.30902244967132	0.88981231806401	0.94998137698092	0.0601690589169097	0	0	0	0.627790875049961	0.560587429999597	0.995188236774085	0	0	0	108098	Med21	chr6
626175	-0.141099128855379	-0.14297153951366	0.322621235916132	0.465592775429792	0	0	0	0.963369824455703	0.908234790891176	0.859808791655481	0	0	0	626175	Gm6654	chr6
232533	4.66269108639671	0.795187479757754	0.317466175266023	-0.47772130449173	0	0	0	0.678131291499084	0.935940684424457	0.881392806507002	0	0	0	232533	Stk38l	chr6
272322	1.83638578598601	0.990157049027224	1.44969043258599	0.459533383558763	0	0.64855922958055	0	0.518507807876158	0.275524367258919	0.805882328426183	0	0	0	272322	Arntl2	chr6
67533	7.26018969395699	0.467788815418348	0.770829939933035	0.303041124514688	0	0	0	0.957846543582359	0.793933684633032	0.987800120963488	0	0	0	67533	Ppfibp1	chr6
66532	-1.41137529259082	0.376979373621923	1.05073452846078	0.67375515483886	0	0.0779663747160141	0	0.852775890425358	0.47944970144839	0.706239835071116	0	0	0	66532	Rep15	chr6
232536	3.9758242453474	0.712348406396858	0.551000881814964	-0.161347524581894	0	0	0	0.767511771445034	0.873759314343543	0.979473628956635	0	0	0	232536	Mrps35	chr6
232539	2.67922528369122	1.22303166051542	1.91045458228545	0.687422921770034	0.403645899127295	1.66079441814295	0	0.353090697096945	0.0736041216279619	0.710434361726889	0	1	0	232539	Klhl42	chr6
19227	1.56752124219309	2.29385098918673	3.39642020708058	1.10256921789386	0.998149291312844	1.8911719539176	0.0759636819649179	0.198723957498084	0.0588552826371924	0.555039185561249	1	1	0	19227	Pthlh	chr6
67015	4.6962081347066	0.42816204791505	0.264770913234159	-0.163391134680891	0	0	0	0.962638688425458	0.986212798157766	0.993559214081488	0	0	0	67015	Ccdc91	chr6
330450	2.45059041068257	-0.808338941769687	-0.28450431960179	0.523834622167898	0	0	0	0.656650918432291	0.928176047603504	0.851111433012611	0	0	0	330450	Far2	chr6
67456	5.95674150260431	-0.0752329507117508	0.052584889475332	0.127817840187083	0	0	0	0.99409064594816	0.995958229769358	0.99162776854812	0	0	0	67456	Ergic2	chr6
387314	3.95556871302542	-3.23286279405341	-1.99530994098861	1.2375528530648	-1.84409643146199	-0.806151728982421	0.254830349724223	0.062269571077055	0.249630017302284	0.429230503145031	-1	-1	0	387314	Tmtc1	chr6
66184	1.08582506958388	-1.17102549970381	-1.02773008415934	0.143295415544467	-0.0783346633890723	-0.012882195217188	0	0.648403144965968	0.685571801078043	0.950544595291642	0	0	0	66184	Rps4l	chr6
320727	5.90516644724411	0.360345419986248	0.210363504038461	-0.149981915947787	0	0	0	0.967872702494681	0.986650038484236	0.992803966758336	0	0	0	320727	Ipo8	chr6
232560	4.20779719897279	-1.07812990299579	0.319040475449503	1.3971703784453	-0.125647460612516	0	0.666599194150806	0.459247977595828	0.87683517507699	0.267535607998402	0	0	0	232560	Caprin2	chr6
56306	2.44063313487196	0.920937198280063	0.568143854630907	-0.352793343649156	0	0	0	0.571322681421257	0.837241376937149	0.919474898351485	0	0	0	56306	Sinhcaf	chr6
109163	0.674288984229988	-0.453292864487033	-0.239441845846774	0.213851018640258	0	0	0	0.833247106237721	0.920986060964544	0.93536254685247	0	0	0	109163	3010003L21Rik	chr6
320560	3.24460750549629	-0.504635589287043	1.23863444036879	1.74327002965583	0	0.597533423962879	1.9431467063632	0.885127575586324	0.286122728169112	0.0490888399309786	0	0	1	320560	Dennd5b	chr6
320204	2.81972498522807	0.351963612633599	-1.41093047936671	-1.76289409200031	0	-1.25185971587767	-2.28968480195063	0.939542193947229	0.127757171202781	0.0300992251669085	0	-1	-1	320204	Etfbkmt	chr6
232566	2.73504556557565	0.492204583871861	-0.703201726399524	-1.19540631027138	0	0	-0.600665178946583	0.903350560666526	0.809260101021546	0.284765074221725	0	0	0	232566	Amn1	chr6
67246	6.78918561610103	-0.547544249746396	-0.405448933929651	0.142095315816746	0	0	0	0.762755328653502	0.830670347342682	0.946736573190542	0	0	0	67246	Resf1	chr6
12121	2.1546787564096	1.28041835598335	0.620243025677419	-0.660175330305932	0.393998087094253	0	0	0.362003520659966	0.731382021791964	0.70608465549321	0	0	0	12121	Bicd1	chr6
245128	1.30064011100397	-0.571055540632546	0.0130359080200608	0.584091448652607	0	0	0	0.74410600839983	0.994178967388429	0.735158311437662	0	0	0	245128	AU018091	chr7
378425	-3.54561561624948	-0.112408441893665	-4.38873226945766	-4.27632382756399	0	-2.54694362129108	-2.6565097131287	0.95468294449104	0.0240534686639084	0.0204101559609917	0	-1	-1	378425	Nlrp12	chr7
50918	7.53046201614066	0.854152183958239	0.141738332669227	-0.712413851289011	0	0	0	0.675158363897301	0.989135046103821	0.826799156599046	0	0	0	50918	Myadm	chr7
18752	2.4669653737825	-1.21933855886475	-0.0963369701183048	1.12300158874644	-0.285738382407862	0	0.171616651102055	0.405274848157071	0.959463913375572	0.446519146717703	0	0	0	18752	Prkcg	chr7
81904	-2.21676314478816	2.06973362248491	5.10531040956073	3.03557678707582	0.787092693968253	2.9388712669143	1.44370770404004	0.261322667313377	0.0144450273387461	0.112066327637617	0	1	1	81904	Cacng7	chr7
66091	4.81860039131447	0.319829131022855	-0.291921961847094	-0.611751092869949	0	0	0	0.987298901019696	0.990858477472139	0.935813308842672	0	0	0	66091	Ndufa3	chr7
69714	3.40150074786172	0.259904855246368	0.0803850411901958	-0.179519814056172	0	0	0	0.961362894839759	0.990876629566807	0.978535168887793	0	0	0	69714	Tfpt	chr7
68988	5.26140177551227	0.263426865717157	-0.176867530940152	-0.440294396657309	0	0	0	0.961170846938126	0.977939397901584	0.924232018797699	0	0	0	68988	Prpf31	chr7
232791	5.40618347545217	0.551215065820201	0.356870716492032	-0.194344349328169	0	0	0	0.949371484133561	0.985568431875924	0.995549639569556	0	0	0	232791	Cnot3	chr7
69757	3.77418438157775	-0.150989902511909	-0.0718215484734706	0.0791683540384382	0	0	0	0.984055842629575	0.993147633511746	0.993362415116261	0	0	0	69757	Leng1	chr7
